/Vout (wP2=3e-05) X,/Vout (wP2=3e-05) Y,/Vout (wP2=3.5e-05) X,/Vout (wP2=3.5e-05) Y,/Vout (wP2=4e-05) X,/Vout (wP2=4e-05) Y,/Vout (wP2=4.5e-05) X,/Vout (wP2=4.5e-05) Y,/Vout (wP2=5e-05) X,/Vout (wP2=5e-05) Y,/Vout (wP2=5.5e-05) X,/Vout (wP2=5.5e-05) Y,/Vout (wP2=6e-05) X,/Vout (wP2=6e-05) Y,/Vin (wP2=3e-05) X,/Vin (wP2=3e-05) Y,/Vin (wP2=3.5e-05) X,/Vin (wP2=3.5e-05) Y,/Vin (wP2=4e-05) X,/Vin (wP2=4e-05) Y,/Vin (wP2=4.5e-05) X,/Vin (wP2=4.5e-05) Y,/Vin (wP2=5e-05) X,/Vin (wP2=5e-05) Y,/Vin (wP2=5.5e-05) X,/Vin (wP2=5.5e-05) Y,/Vin (wP2=6e-05) X,/Vin (wP2=6e-05) Y,/Vin_ (wP2=3e-05) X,/Vin_ (wP2=3e-05) Y,/Vin_ (wP2=3.5e-05) X,/Vin_ (wP2=3.5e-05) Y,/Vin_ (wP2=4e-05) X,/Vin_ (wP2=4e-05) Y,/Vin_ (wP2=4.5e-05) X,/Vin_ (wP2=4.5e-05) Y,/Vin_ (wP2=5e-05) X,/Vin_ (wP2=5e-05) Y,/Vin_ (wP2=5.5e-05) X,/Vin_ (wP2=5.5e-05) Y,/Vin_ (wP2=6e-05) X,/Vin_ (wP2=6e-05) Y
2.016254574235e-09,2.742384971539586,2.017277694887e-09,2.922052000428903,2.017142174815e-09,3.026347261821258,2.018126696313e-09,3.102703419248861,2.017291215533e-09,3.158234100331592,2.017226175491e-09,3.20665668007592,2.019003470572e-09,3.25837191264002,2.016254574235e-09,0.8940015829737612,2.017277694887e-09,0.9502732188025401,2.017142174815e-09,0.9428196148670315,2.018126696313e-09,0.9969682972660909,2.017291215533e-09,0.9510168543506576,2.017226175491e-09,0.9474396520138211,2.019003470572e-09,1.045190881513316,2.016254574235e-09,0.2059984170262389,2.017277694887e-09,0.14972678119746,2.017142174815e-09,0.1571803851329686,2.018126696313e-09,0.1030317027339092,2.017291215533e-09,0.1489831456493425,2.017226175491e-09,0.152560347986179,2.019003470572e-09,0.05480911848668368
2.017277102991e-09,2.743129692039949,2.018135245476e-09,2.923285475170124,2.018016825002e-09,3.028262729300259,2.01898247229e-09,3.105209285128348,2.018144977591e-09,3.161367861411755,2.018087329434e-09,3.210458720231905,2.02e-09,3.26365199823231,2.017277102991e-09,0.9502406645224003,2.018135245476e-09,0.9974385011872886,2.018016825002e-09,0.9909253751630385,2.01898247229e-09,1.044035975983974,2.018144977591e-09,0.9979737675083551,2.018087329434e-09,0.9948031189147781,2.02e-09,1.099999999999997,2.017277102991e-09,0.1497593354775998,2.018135245476e-09,0.1025614988127115,2.018016825002e-09,0.1090746248369616,2.01898247229e-09,0.05596402401602596,2.018144977591e-09,0.102026232491645,2.018087329434e-09,0.105196881085222,2.02e-09,3.552713678800501e-15
2.018135778082e-09,2.743707526532385,2.018992600376e-09,2.924492623759981,2.018858671437e-09,3.030090836606651,2.019491236145e-09,3.10670402366591,2.019003527352e-09,3.164533893768282,2.018937143592e-09,3.214240747892325,2.020206146503e-09,3.264757164543159,2.018135778082e-09,0.997467794547539,2.018992600376e-09,1.044593020696746,2.018858671437e-09,1.037226929088742,2.019491236145e-09,1.072017987991974,2.019003527352e-09,1.045194004377715,2.018937143592e-09,1.041542897600057,2.020206146503e-09,1.1,2.018135778082e-09,0.1025322054524611,2.018992600376e-09,0.05540697930325389,2.018858671437e-09,0.06277307091125772,2.019491236145e-09,0.0279820120080263,2.019003527352e-09,0.05480599562228528,2.018937143592e-09,0.05845710239994273,2.020206146503e-09,0
2.018993402839e-09,2.744250667679038,2.019496300188e-09,2.92519658613792,2.019429335718e-09,3.031328468376289,2.02e-09,3.108207905255671,2.02e-09,3.168244888551344,2.019468571796e-09,3.216623926045292,2.020386884821e-09,3.265728800593883,2.018993402839e-09,1.044637156163839,2.019496300188e-09,1.07229651034836,2.019429335718e-09,1.068613464544369,2.02e-09,1.099999999999997,2.02e-09,1.099999999999997,2.019468571796e-09,1.070771448800016,2.020386884821e-09,1.1,2.018993402839e-09,0.05536284383616064,2.019496300188e-09,0.02770348965164016,2.019429335718e-09,0.03138653545563086,2.02e-09,3.552713678800501e-15,2.02e-09,3.552713678800501e-15,2.019468571796e-09,0.02922855119998458,2.020386884821e-09,0
2.019496701419e-09,2.744560918793504,2.02e-09,2.925903318612884,2.02e-09,3.032572749694463,2.020116254088e-09,3.1085538752435,2.020206259703e-09,3.169021172694605,2.02e-09,3.219025223042384,2.020580447596e-09,3.266771701937103,2.019496701419e-09,1.072318578081907,2.02e-09,1.099999999999997,2.02e-09,1.099999999999997,2.020116254088e-09,1.1,2.020206259703e-09,1.1,2.02e-09,1.099999999999997,2.020580447596e-09,1.1,2.019496701419e-09,0.02768142191809342,2.02e-09,3.552713678800501e-15,2.02e-09,3.552713678800501e-15,2.020116254088e-09,0,2.020206259703e-09,0,2.02e-09,3.552713678800501e-15,2.020580447596e-09,0
2.02e-09,2.74487184655002,2.020115796608e-09,2.9260673255945,2.020121788278e-09,3.032840356799834,2.020238721253e-09,3.108919666518744,2.020387037408e-09,3.169703341694609,2.020118304275e-09,3.219563338328988,2.020746487051e-09,3.267668592382321,2.02e-09,1.099999999999997,2.020115796608e-09,1.1,2.020121788278e-09,1.1,2.020238721253e-09,1.1,2.020387037408e-09,1.1,2.020118304275e-09,1.1,2.020746487051e-09,1.1,2.02e-09,3.552713678800501e-15,2.020115796608e-09,0,2.020121788278e-09,0,2.020238721253e-09,0,2.020387037408e-09,0,2.020118304275e-09,0,2.020746487051e-09,0
2.020115764672e-09,2.744944724940863,2.020237722151e-09,2.926240877058397,2.020250716267e-09,3.033124755640288,2.020352121998e-09,3.109258411729853,2.020580624686e-09,3.17043507312168,2.020243174964e-09,3.220133094971141,2.021078565959e-09,3.269470504192679,2.020115764672e-09,1.1,2.020237722151e-09,1.1,2.020250716267e-09,1.1,2.020352121998e-09,1.1,2.020580624686e-09,1.1,2.020243174964e-09,1.1,2.021078565959e-09,1.1,2.020115764672e-09,0,2.020237722151e-09,0,2.020250716267e-09,0,2.020352121998e-09,0,2.020580624686e-09,0,2.020243174964e-09,0,2.021078565959e-09,0
2.020237648896e-09,2.745021985625392,2.020350442215e-09,2.926400879829418,2.020372070062e-09,3.033392235876604,2.020450957672e-09,3.109553662607392,2.02074668463e-09,3.171064232827709,2.020359539661e-09,3.220664597114958,2.02166386309e-09,3.272677105996294,2.020237648896e-09,1.1,2.020350442215e-09,1.1,2.020372070062e-09,1.1,2.020450957672e-09,1.1,2.02074668463e-09,1.1,2.020359539661e-09,1.1,2.02166386309e-09,1.1,2.020237648896e-09,0,2.020350442215e-09,0,2.020372070062e-09,0,2.020450957672e-09,0,2.02074668463e-09,0,2.020359539661e-09,0,2.02166386309e-09,0
2.020350304018e-09,2.745092727829515,2.020448817649e-09,2.92654028629844,2.020475896437e-09,3.033621009654079,2.020644050555e-09,3.110131483470559,2.021078804518e-09,3.172328669454973,2.020460266801e-09,3.22112503372755,2.022515032121e-09,3.277417804246637,2.020350304018e-09,1.1,2.020448817649e-09,1.1,2.020475896437e-09,1.1,2.020644050555e-09,1.1,2.021078804518e-09,1.1,2.020460266801e-09,1.1,2.022515032121e-09,1.1,2.020350304018e-09,0,2.020448817649e-09,0,2.020475896437e-09,0,2.020644050555e-09,0,2.021078804518e-09,0,2.020460266801e-09,0,2.022515032121e-09,0
2.020448614097e-09,2.745154172623704,2.020640817609e-09,2.926812901761788,2.020681846084e-09,3.034075776770718,2.021003442253e-09,3.111212868952407,2.021660979933e-09,3.174569433219899,2.020658153689e-09,3.222031356472167,2.023438623057e-09,3.282671867904926,2.020448614097e-09,1.1,2.020640817609e-09,1.1,2.020681846084e-09,1.1,2.021003442253e-09,1.1,2.021660979933e-09,1.1,2.020658153689e-09,1.1,2.023438623057e-09,1.1,2.020448614097e-09,0,2.020640817609e-09,0,2.020681846084e-09,0,2.021003442253e-09,0,2.021660979933e-09,0,2.020658153689e-09,0,2.023438623057e-09,0
2.020640535503e-09,2.745274570742321,2.020984616816e-09,2.927304975396944,2.021050788111e-09,3.034896111138123,2.02159262707e-09,3.113007794117696,2.022511843427e-09,3.177909170169727,2.021039904491e-09,3.223788869586373,2.024459015633e-09,3.288612238626706,2.020640535503e-09,1.1,2.020984616816e-09,1.1,2.021050788111e-09,1.1,2.02159262707e-09,1.1,2.022511843427e-09,1.1,2.021039904491e-09,1.1,2.024459015633e-09,1.1,2.020640535503e-09,0,2.020984616816e-09,0,2.021050788111e-09,0,2.02159262707e-09,0,2.022511843427e-09,0,2.021039904491e-09,0,2.024459015633e-09,0
2.020981136677e-09,2.745491581689073,2.021614558869e-09,2.928226059714225,2.021711195331e-09,3.036389559204579,2.02242353501e-09,3.11559614639932,2.023435251501e-09,3.181628997628581,2.021628643052e-09,3.226527827193129,2.025623989468e-09,3.295565512825428,2.020981136677e-09,1.1,2.021614558869e-09,1.1,2.021711195331e-09,1.1,2.02242353501e-09,1.1,2.023435251501e-09,1.1,2.021628643052e-09,1.1,2.025623989468e-09,1.1,2.020981136677e-09,0,2.021614558869e-09,0,2.021711195331e-09,0,2.02242353501e-09,0,2.023435251501e-09,0,2.021628643052e-09,0,2.025623989468e-09,0
2.021662339025e-09,2.745945840545715,2.02245037566e-09,2.929499138050381,2.022555683101e-09,3.038357574841537,2.023328275278e-09,3.118500267859669,2.024455070778e-09,3.18585747732576,2.022460807895e-09,3.230466936916828,2.026997829584e-09,3.303990039095797,2.021662339025e-09,1.1,2.02245037566e-09,1.1,2.022555683101e-09,1.1,2.023328275278e-09,1.1,2.024455070778e-09,1.1,2.022460807895e-09,1.1,2.026997829584e-09,1.1,2.021662339025e-09,0,2.02245037566e-09,0,2.022555683101e-09,0,2.023328275278e-09,0,2.024455070778e-09,0,2.022460807895e-09,0,2.026997829584e-09,0
2.022503944503e-09,2.746557182600848,2.023353846252e-09,2.930952746730763,2.023470164115e-09,3.040573310877202,2.024328290293e-09,3.121821108971487,2.02561934284e-09,3.190838817344344,2.023370599392e-09,3.234871544831442,2.028696265158e-09,3.314721478875973,2.022503944503e-09,1.1,2.023353846252e-09,1.1,2.023470164115e-09,1.1,2.024328290293e-09,1.1,2.02561934284e-09,1.1,2.023370599392e-09,1.1,2.028696265158e-09,1.1,2.022503944503e-09,0,2.023353846252e-09,0,2.023470164115e-09,0,2.024328290293e-09,0,2.02561934284e-09,0,2.023370599392e-09,0,2.028696265158e-09,0
2.023408439334e-09,2.747288637247289,2.024355798416e-09,2.932668252503563,2.024488146109e-09,3.043150939120386,2.025468827261e-09,3.125752594352261,2.026992047932e-09,3.196914895333674,2.024376771573e-09,3.23986586860296,2.030907758414e-09,3.32918792477673,2.023408439334e-09,1.1,2.024355798416e-09,1.1,2.024488146109e-09,1.1,2.025468827261e-09,1.1,2.026992047932e-09,1.1,2.024376771573e-09,1.1,2.030907758414e-09,1.1,2.023408439334e-09,0,2.024355798416e-09,0,2.024488146109e-09,0,2.025468827261e-09,0,2.026992047932e-09,0,2.024376771573e-09,0,2.030907758414e-09,0
2.024415850272e-09,2.748203859304994,2.025497893055e-09,2.934760971547384,2.025652184113e-09,3.04624442817958,2.02681148322e-09,3.130572425764846,2.028688750392e-09,3.2047095541209,2.025526335584e-09,3.245728650876207,2.033881787582e-09,3.349500982719785,2.024415850272e-09,1.1,2.025497893055e-09,1.1,2.025652184113e-09,1.1,2.02681148322e-09,1.1,2.028688750392e-09,1.1,2.025526335584e-09,1.1,2.033881787582e-09,1.1,2.024415850272e-09,0,2.025497893055e-09,0,2.025652184113e-09,0,2.02681148322e-09,0,2.028688750392e-09,0,2.025526335584e-09,0,2.033881787582e-09,0
2.025564586128e-09,2.749381790362023,2.026845362721e-09,2.937416329340138,2.027032337113e-09,3.050109836147348,2.028464883962e-09,3.136777228621626,2.030897543104e-09,3.215289595730319,2.026881638134e-09,3.252846387323993,2.037230459727e-09,3.373695602688577,2.025564586128e-09,1.1,2.026845362721e-09,1.1,2.027032337113e-09,1.1,2.028464883962e-09,1.1,2.030897543104e-09,1.1,2.026881638134e-09,1.1,2.037230459727e-09,1.1,2.025564586128e-09,0,2.026845362721e-09,0,2.027032337113e-09,0,2.028464883962e-09,0,2.030897543104e-09,0,2.026881638134e-09,0,2.037230459727e-09,0
2.026924950339e-09,2.750960698754347,2.028508087537e-09,2.940960091865763,2.028744468496e-09,3.055188372531136,2.030604669216e-09,3.145216233568751,2.033869536442e-09,3.230226923868575,2.028553297521e-09,3.261911967272012,2.040642152815e-09,3.400691187106642,2.026924950339e-09,1.1,2.028508087537e-09,1.1,2.028744468496e-09,1.1,2.030604669216e-09,1.1,2.033869536442e-09,1.1,2.028553297521e-09,1.1,2.040642152815e-09,1.1,2.026924950339e-09,0,2.028508087537e-09,0,2.028744468496e-09,0,2.030604669216e-09,0,2.033869536442e-09,0,2.028553297521e-09,0,2.040642152815e-09,0
2.028609425092e-09,2.75318227482263,2.030663983099e-09,2.94596850703739,2.030979380875e-09,3.062257556585888,2.03353928154e-09,3.157474441036975,2.037215692433e-09,3.247928553475009,2.030721536193e-09,3.274103025619628,2.043159298681e-09,3.424135693023314,2.028609425092e-09,1.1,2.030663983099e-09,1.1,2.030979380875e-09,1.1,2.03353928154e-09,1.1,2.037215692433e-09,1.1,2.030721536193e-09,1.1,2.043159298681e-09,1.1,2.028609425092e-09,0,2.030663983099e-09,0,2.030979380875e-09,0,2.03353928154e-09,0,2.037215692433e-09,0,2.030721536193e-09,0,2.043159298681e-09,0
2.030801385315e-09,2.756490297709152,2.033605379563e-09,2.95350201332164,2.033961156374e-09,3.072404242210306,2.03684245455e-09,3.172141833463132,2.040991350437e-09,3.268949664379962,2.033671633561e-09,3.291404770472669,2.044205992692e-09,3.434896673322128,2.030801385315e-09,1.1,2.033605379563e-09,1.1,2.033961156374e-09,1.1,2.03684245455e-09,1.1,2.040991350437e-09,1.1,2.033671633561e-09,1.1,2.044205992692e-09,1.1,2.030801385315e-09,0,2.033605379563e-09,0,2.033961156374e-09,0,2.03684245455e-09,0,2.040991350437e-09,0,2.033671633561e-09,0,2.044205992692e-09,0
2.033759683395e-09,2.761654865707361,2.036915468498e-09,2.962884482634134,2.037317191579e-09,3.084732096655654,2.040564598476e-09,3.189693009953336,2.045300178275e-09,3.29423831822635,2.036992687558e-09,3.311802382590345,2.045287813904e-09,3.445955054894142,2.033759683395e-09,1.1,2.036915468498e-09,1.1,2.037317191579e-09,1.1,2.040564598476e-09,1.1,2.045300178275e-09,1.1,2.036992687558e-09,1.1,2.045287813904e-09,1.1,2.033759683395e-09,0,2.036915468498e-09,0,2.037317191579e-09,0,2.040564598476e-09,0,2.045300178275e-09,0,2.036992687558e-09,0,2.045287813904e-09,0
2.037088067814e-09,2.76837303805289,2.040645671428e-09,2.974542821342247,2.041104764392e-09,3.099726697119806,2.044808791269e-09,3.210952925897936,2.046990666917e-09,3.304541323830873,2.04073728695e-09,3.33594928609597,2.046371152779e-09,3.456640386530871,2.037088067814e-09,1.1,2.040645671428e-09,1.1,2.041104764392e-09,1.1,2.044808791269e-09,1.1,2.046990666917e-09,1.1,2.04073728695e-09,1.1,2.046371152779e-09,1.1,2.037088067814e-09,0,2.040645671428e-09,0,2.041104764392e-09,0,2.044808791269e-09,0,2.046990666917e-09,0,2.04073728695e-09,0,2.046371152779e-09,0
2.04084042933e-09,2.777047827256809,2.04489889289e-09,2.989178729033343,2.045427475879e-09,3.118168770336424,2.047657782186e-09,3.225947403027385,2.050371644201e-09,3.325801970053754,2.045008826796e-09,3.365149384831283,2.048004770789e-09,3.472281863098156,2.04084042933e-09,1.1,2.04489889289e-09,1.1,2.045427475879e-09,1.1,2.047657782186e-09,1.1,2.050371644201e-09,1.1,2.045008826796e-09,1.1,2.048004770789e-09,1.1,2.04084042933e-09,0,2.04489889289e-09,0,2.045427475879e-09,0,2.047657782186e-09,0,2.050371644201e-09,0,2.045008826796e-09,0,2.048004770789e-09,0
2.045119631529e-09,2.788321146354811,2.049786713502e-09,3.007708718209497,2.050403094366e-09,3.141076553820968,2.050377341376e-09,3.240789858741666,2.051408239115e-09,3.332504998192598,2.049116270219e-09,3.395842069480871,2.049319460792e-09,3.484703843537041,2.045119631529e-09,1.1,2.049786713502e-09,1.1,2.050403094366e-09,1.1,2.050377341376e-09,1.1,2.051408239115e-09,1.1,2.049116270219e-09,1.1,2.049319460792e-09,1.1,2.045119631529e-09,0,2.049786713502e-09,0,2.050403094366e-09,0,2.050377341376e-09,0,2.051408239115e-09,0,2.049116270219e-09,0,2.049319460792e-09,0
2.050039689906e-09,2.803068230940093,2.054195224383e-09,3.025955999443542,2.054199725676e-09,3.159732154066189,2.052739147e-09,3.254094329559721,2.053481428945e-09,3.346193711335068,2.052025527326e-09,3.421522806104802,2.050801851114e-09,3.498704853247655,2.050039689906e-09,1.1,2.054195224383e-09,1.1,2.054199725676e-09,1.1,2.052739147e-09,1.1,2.053481428945e-09,1.1,2.052025527326e-09,1.1,2.050801851114e-09,1.1,2.050039689906e-09,0,2.054195224383e-09,0,2.054199725676e-09,0,2.052739147e-09,0,2.053481428945e-09,0,2.052025527326e-09,0,2.050801851114e-09,0
2.054445295812e-09,2.817880462765673,2.060719249014e-09,3.055563932632774,2.057588003181e-09,3.177220630392811,2.054965896953e-09,3.266989596398139,2.057627808604e-09,3.374954551062582,2.053263072974e-09,3.433857278059977,2.052848188602e-09,3.518177495114343,2.054445295812e-09,1.1,2.060719249014e-09,1.1,2.057588003181e-09,1.1,2.054965896953e-09,1.1,2.057627808604e-09,1.1,2.053263072974e-09,1.1,2.052848188602e-09,1.1,2.054445295812e-09,0,2.060719249014e-09,0,2.057588003181e-09,0,2.054965896953e-09,0,2.057627808604e-09,0,2.053263072974e-09,0,2.052848188602e-09,0
2.061010440707e-09,2.842748867027103,2.06546943143e-09,3.079040037303355,2.060610269925e-09,3.193477576416821,2.059419396861e-09,3.293808542515628,2.060108536715e-09,3.39355535250326,2.054524987848e-09,3.446444263371517,2.055644314004e-09,3.545290133563122,2.061010440707e-09,1.1,2.06546943143e-09,1.1,2.060610269925e-09,1.1,2.059419396861e-09,1.1,2.060108536715e-09,1.1,2.054524987848e-09,1.1,2.055644314004e-09,1.1,2.061010440707e-09,0,2.06546943143e-09,0,2.060610269925e-09,0,2.059419396861e-09,0,2.060108536715e-09,0,2.054524987848e-09,0,2.055644314004e-09,0
2.06669354528e-09,2.866954525992164,2.069527994148e-09,3.100349726953556,2.063459123901e-09,3.209364054397307,2.060834594614e-09,3.302626423354211,2.062530105003e-09,3.413992198521195,2.055641751453e-09,3.457181517699984,2.059151634669e-09,3.580393765926342,2.06669354528e-09,1.1,2.069527994148e-09,1.1,2.063459123901e-09,1.1,2.060834594614e-09,1.1,2.062530105003e-09,1.1,2.055641751453e-09,1.1,2.059151634669e-09,1.1,2.06669354528e-09,0,2.069527994148e-09,0,2.063459123901e-09,0,2.060834594614e-09,0,2.062530105003e-09,0,2.055641751453e-09,0,2.059151634669e-09,0
2.071862032423e-09,2.891094152171426,2.073300864335e-09,3.121170028278342,2.066109034383e-09,3.224628626699984,2.06366499012e-09,3.320708771839331,2.064029221784e-09,3.428449283299862,2.057513666941e-09,3.474635434109205,2.063433927461e-09,3.624994251535072,2.071862032423e-09,1.1,2.073300864335e-09,1.1,2.066109034383e-09,1.1,2.06366499012e-09,1.1,2.064029221784e-09,1.1,2.057513666941e-09,1.1,2.063433927461e-09,1.1,2.071862032423e-09,0,2.073300864335e-09,0,2.066109034383e-09,0,2.06366499012e-09,0,2.064029221784e-09,0,2.057513666941e-09,0,2.063433927461e-09,0
2.077008872956e-09,2.917099712584455,2.07675957553e-09,3.141093071036516,2.068585030179e-09,3.239315278872612,2.064743801908e-09,3.32776585957451,2.065099251569e-09,3.439202238296913,2.058912177215e-09,3.487512324192185,2.064615359853e-09,3.63760592984719,2.077008872956e-09,1.1,2.07675957553e-09,1.1,2.068585030179e-09,1.1,2.064743801908e-09,1.1,2.065099251569e-09,1.1,2.058912177215e-09,1.1,2.064615359853e-09,1.1,2.077008872956e-09,0,2.07675957553e-09,0,2.068585030179e-09,0,2.064743801908e-09,0,2.065099251569e-09,0,2.058912177215e-09,0,2.064615359853e-09,0
2.081953235812e-09,2.943881450472391,2.079960739237e-09,3.16023067910609,2.070877413761e-09,3.253278548360666,2.066901425485e-09,3.342176849731142,2.066100927602e-09,3.449043403776717,2.060457324859e-09,3.501765267664626,2.066978224636e-09,3.663179192180893,2.081953235812e-09,1.1,2.079960739237e-09,1.1,2.070877413761e-09,1.1,2.066901425485e-09,1.1,2.066100927602e-09,1.1,2.060457324859e-09,1.1,2.066978224636e-09,1.1,2.081953235812e-09,0,2.079960739237e-09,0,2.070877413761e-09,0,2.066901425485e-09,0,2.066100927602e-09,0,2.060457324859e-09,0,2.066978224636e-09,0
2.086656506681e-09,2.970952318692964,2.082917113281e-09,3.17849176726343,2.072994412555e-09,3.266487770519249,2.071216672638e-09,3.372450780613179,2.06742149133e-09,3.461547227966386,2.062609164705e-09,3.521814662184454,2.068443272013e-09,3.679239601802472,2.086656506681e-09,1.1,2.082917113281e-09,1.1,2.072994412555e-09,1.1,2.071216672638e-09,1.1,2.06742149133e-09,1.1,2.062609164705e-09,1.1,2.068443272013e-09,1.1,2.086656506681e-09,0,2.082917113281e-09,0,2.072994412555e-09,0,2.071216672638e-09,0,2.06742149133e-09,0,2.062609164705e-09,0,2.068443272013e-09,0
2.091163287785e-09,2.998327372289468,2.08566976488e-09,3.195998636025899,2.077228410144e-09,3.293826202485081,2.073717844043e-09,3.391384183535552,2.068789605288e-09,3.474193683063926,2.06562020205e-09,3.550507612343119,2.071373366767e-09,3.711755485271916,2.091163287785e-09,1.1,2.08566976488e-09,1.1,2.077228410144e-09,1.1,2.073717844043e-09,1.1,2.068789605288e-09,1.1,2.06562020205e-09,1.1,2.071373366767e-09,1.1,2.091163287785e-09,0,2.08566976488e-09,0,2.077228410144e-09,0,2.073717844043e-09,0,2.068789605288e-09,0,2.06562020205e-09,0,2.071373366767e-09,0
2.095459165017e-09,3.025721318809693,2.088236645366e-09,3.212765808072691,2.078577518353e-09,3.302804755425663,2.07617580729e-09,3.41225311769388,2.070127168538e-09,3.486459527391892,2.069386731738e-09,3.587730930843303,2.073403200478e-09,3.73454458668442,2.095459165017e-09,1.1,2.088236645366e-09,1.1,2.078577518353e-09,1.1,2.07617580729e-09,1.1,2.070127168538e-09,1.1,2.069386731738e-09,1.1,2.073403200478e-09,1.1,2.095459165017e-09,0,2.088236645366e-09,0,2.078577518353e-09,0,2.07617580729e-09,0,2.070127168538e-09,0,2.069386731738e-09,0,2.073403200478e-09,0
2.099506541195e-09,3.052682209295486,2.090621516413e-09,3.228734706230276,2.081275734771e-09,3.321173257939425,2.078335999176e-09,3.433642560730243,2.071808226211e-09,3.501901833094668,2.070315822271e-09,3.597149949379306,2.077462867901e-09,3.78064909720982,2.099506541195e-09,1.1,2.090621516413e-09,1.1,2.081275734771e-09,1.1,2.078335999176e-09,1.1,2.071808226211e-09,1.1,2.070315822271e-09,1.1,2.077462867901e-09,1.1,2.099506541195e-09,0,2.090621516413e-09,0,2.081275734771e-09,0,2.078335999176e-09,0,2.071808226211e-09,0,2.070315822271e-09,0,2.077462867901e-09,0
2.103322063559e-09,3.079083511532042,2.092821100316e-09,3.243808524671861,2.08229444526e-09,3.328259992531495,2.079361774155e-09,3.444176755890063,2.074115942611e-09,3.523343355173647,2.072174003339e-09,3.616269114445547,2.0806671189e-09,3.817451654226798,2.103322063559e-09,1.1,2.092821100316e-09,1.1,2.08229444526e-09,1.1,2.079361774155e-09,1.1,2.074115942611e-09,1.1,2.072174003339e-09,1.1,2.0806671189e-09,1.1,2.103322063559e-09,0,2.092821100316e-09,0,2.08229444526e-09,0,2.079361774155e-09,0,2.074115942611e-09,0,2.072174003339e-09,0,2.0806671189e-09,0
2.106914181192e-09,3.104733819889065,2.097220268121e-09,3.275036121421407,2.084331866238e-09,3.342709541481016,2.080312885888e-09,3.45362490874905,2.077121450145e-09,3.551966575284186,2.075890365474e-09,3.655506471888171,2.085103405121e-09,3.868891699492053,2.106914181192e-09,1.1,2.097220268121e-09,1.1,2.084331866238e-09,1.1,2.080312885888e-09,1.1,2.077121450145e-09,1.1,2.075890365474e-09,1.1,2.085103405121e-09,1.1,2.106914181192e-09,0,2.097220268121e-09,0,2.084331866238e-09,0,2.080312885888e-09,0,2.077121450145e-09,0,2.075890365474e-09,0,2.085103405121e-09,0
2.110304306033e-09,3.129544328651848,2.098610607439e-09,3.285226758406502,2.088406708194e-09,3.373001817593837,2.081875827856e-09,3.468585171852105,2.080835803969e-09,3.588716370777191,2.077326958418e-09,3.670985812899862,2.090901357996e-09,3.936781665101804,2.110304306033e-09,1.1,2.098610607439e-09,1.1,2.088406708194e-09,1.1,2.081875827856e-09,1.1,2.080835803969e-09,1.1,2.077326958418e-09,1.1,2.090901357996e-09,1.1,2.110304306033e-09,0,2.098610607439e-09,0,2.088406708194e-09,0,2.081875827856e-09,0,2.080835803969e-09,0,2.077326958418e-09,0,2.090901357996e-09,0
2.11345390758e-09,3.153015162680409,2.101391286073e-09,3.306139094827482,2.090757899741e-09,3.391849582725395,2.083189319786e-09,3.480920699841026,2.081775176986e-09,3.598261536606338,2.080200144307e-09,3.702386969857859,2.095942130331e-09,3.996223250797388,2.11345390758e-09,1.1,2.101391286073e-09,1.1,2.090757899741e-09,1.1,2.083189319786e-09,1.1,2.081775176986e-09,1.1,2.080200144307e-09,1.1,2.095942130331e-09,1.1,2.11345390758e-09,0,2.101391286073e-09,0,2.090757899741e-09,0,2.083189319786e-09,0,2.081775176986e-09,0,2.080200144307e-09,0,2.095942130331e-09,0
2.116420623647e-09,3.175407465945787,2.102442803655e-09,3.314246337717967,2.093070148794e-09,3.412676084615181,2.084560441839e-09,3.49376553329397,2.08365392302e-09,3.617656199342336,2.082131845671e-09,3.723786702808423,2.102256876231e-09,4.070804888841333,2.116420623647e-09,1.1,2.102442803655e-09,1.1,2.093070148794e-09,1.1,2.084560441839e-09,1.1,2.08365392302e-09,1.1,2.082131845671e-09,1.1,2.102256876231e-09,1.1,2.116420623647e-09,0,2.102442803655e-09,0,2.093070148794e-09,0,2.084560441839e-09,0,2.08365392302e-09,0,2.082131845671e-09,0,2.102256876231e-09,0
2.119182635203e-09,3.196444951825911,2.104545838819e-09,3.330831019025145,2.095108532467e-09,3.43413603386288,2.086420949218e-09,3.511302442678482,2.087411415089e-09,3.657538084300105,2.0859952484e-09,3.767168526238781,2.111562769636e-09,4.179044651648395,2.119182635203e-09,1.1,2.104545838819e-09,1.1,2.095108532467e-09,1.1,2.086420949218e-09,1.1,2.087411415089e-09,1.1,2.0859952484e-09,1.1,2.111562769636e-09,1.1,2.119182635203e-09,0,2.104545838819e-09,0,2.095108532467e-09,0,2.086420949218e-09,0,2.087411415089e-09,0,2.0859952484e-09,0,2.111562769636e-09,0
2.12176318894e-09,3.216233571358174,2.108726742759e-09,3.365547473569423,2.096081756298e-09,3.44477085528145,2.089029949491e-09,3.536340160260116,2.088863730058e-09,3.673296694310846,2.088954218039e-09,3.800845391073314,2.125926607029e-09,4.333379749429193,2.12176318894e-09,1.1,2.108726742759e-09,1.1,2.096081756298e-09,1.1,2.089029949491e-09,1.1,2.088863730058e-09,1.1,2.088954218039e-09,1.1,2.125926607029e-09,1.1,2.12176318894e-09,0,2.108726742759e-09,0,2.096081756298e-09,0,2.089029949491e-09,0,2.088863730058e-09,0,2.088954218039e-09,0,2.125926607029e-09,0
